nios2-terminal: connected to hardware target using JTAG UART on cable
nios2-terminal: "USB-Blaster [USB-0]", device 1, instance 0
nios2-terminal: (Use the IDE stop button or Ctrl-C to terminate)

lab mode is Polling
period, pulse_width, bg_tasks_run, avg_latency, missed, multi_pulses
1472, 736, 8142, 32, 1, 1
1474, 737, 8130, 32, 1, 0
1476, 738, 8118, 34, 1, 0
1478, 739, 8106, 33, 1, 0
1480, 740, 8094, 33, 1, 0
1482, 741, 8082, 46, 1, 0
1484, 742, 8076, 33, 1, 1
1486, 743, 8064, 32, 1, 0
1488, 744, 8052, 34, 1, 0
1490, 745, 8040, 34, 1, 0
1492, 746, 8028, 32, 1, 0
1494, 747, 8022, 35, 1, 1
1496, 748, 8010, 32, 1, 0
1498, 749, 7998, 33, 1, 0
1500, 750, 7986, 32, 1, 0
1502, 751, 7980, 32, 1, 1
1504, 752, 7968, 35, 1, 0
1506, 753, 7956, 35, 1, 0
1508, 754, 7944, 45, 1, 0
1510, 755, 7932, 34, 1, 0
1512, 756, 7926, 33, 1, 0
1514, 757, 7914, 33, 1, 0
1516, 758, 7902, 34, 1, 0
1518, 759, 7896, 32, 1, 1
1520, 760, 7884, 33, 1, 0
1522, 761, 7872, 34, 1, 0
1524, 762, 7860, 34, 1, 0
1526, 763, 7854, 33, 1, 1
1528, 764, 7842, 32, 1, 0
1530, 765, 7830, 33, 1, 0
1532, 766, 7824, 36, 1, 1
1534, 767, 7812, 33, 1, 0
1536, 768, 7800, 34, 1, 0
1538, 769, 7788, 33, 1, 0
1540, 770, 7782, 34, 1, 0
1542, 771, 7770, 35, 1, 0
1544, 772, 7758, 33, 1, 0
1546, 773, 7752, 33, 1, 1
1548, 774, 7740, 31, 1, 0
1550, 775, 7728, 32, 1, 0
1552, 776, 7722, 34, 1, 0
1554, 777, 7710, 33, 1, 0
1556, 778, 7698, 33, 1, 0
1558, 779, 7692, 33, 1, 0
1560, 780, 7680, 50, 1, 0
1562, 781, 7674, 32, 1, 1
1564, 782, 7662, 33, 1, 0
1566, 783, 7650, 33, 1, 0
1568, 784, 7644, 33, 1, 1
1570, 785, 7632, 33, 1, 0
1572, 786, 7620, 33, 1, 0
1574, 787, 7614, 34, 1, 0
1576, 788, 7602, 33, 1, 0
1578, 789, 7596, 32, 1, 1
1580, 790, 7584, 32, 1, 0
1582, 791, 7572, 34, 1, 0
1584, 792, 7566, 36, 1, 0
1586, 793, 7554, 34, 1, 0
1588, 794, 7548, 33, 1, 1
1590, 795, 7536, 33, 1, 0
1592, 796, 7524, 33, 1, 0
1594, 797, 7518, 33, 1, 0
1596, 798, 7506, 33, 1, 0
1598, 799, 7500, 34, 1, 0
1600, 800, 7488, 32, 1, 0
1602, 801, 7482, 34, 1, 1
1604, 802, 7470, 33, 1, 0
1606, 803, 7464, 32, 1, 1
1608, 804, 7452, 34, 1, 0
1610, 805, 8680, 32, 1, 0
1612, 806, 7434, 44, 1, 0
1614, 807, 8659, 32, 1, 0
1616, 808, 8652, 32, 1, 0
1618, 809, 8638, 33, 1, 0
1620, 810, 8631, 33, 1, 0
1622, 811, 8617, 33, 1, 0
1624, 812, 8610, 39, 1, 0
1626, 813, 8596, 31, 1, 0
1628, 814, 8589, 34, 1, 1
1630, 815, 8575, 32, 1, 0
1632, 816, 8568, 34, 1, 1
1634, 817, 8554, 32, 1, 0
1636, 818, 8547, 35, 1, 0
1638, 819, 8533, 30, 1, 0
1640, 820, 8526, 33, 1, 0
1642, 821, 8512, 31, 1, 0
1644, 822, 8505, 34, 1, 0
1646, 823, 8491, 33, 1, 0
1648, 824, 8484, 33, 1, 0
1650, 825, 8470, 36, 1, 0
1652, 826, 8463, 32, 1, 0
1654, 827, 8449, 32, 1, 0
1656, 828, 8442, 31, 1, 0
1658, 829, 8435, 33, 1, 1
1660, 830, 8421, 32, 1, 0
1662, 831, 8414, 34, 1, 1
1664, 832, 8400, 27, 1, 0
1666, 833, 8393, 33, 1, 0
1668, 834, 8379, 32, 1, 0
1670, 835, 8372, 34, 1, 0
1672, 836, 8358, 32, 1, 0
1674, 837, 8351, 34, 1, 0
1676, 838, 8344, 30, 1, 1
1678, 839, 8330, 30, 1, 0
1680, 840, 8323, 35, 1, 0
1682, 841, 8309, 32, 1, 0
1684, 842, 8302, 33, 1, 0
1686, 843, 8295, 32, 1, 1
1688, 844, 8281, 32, 1, 0
1690, 845, 8274, 33, 1, 0
1692, 846, 8260, 32, 1, 0
1694, 847, 8253, 32, 1, 0
1696, 848, 8246, 33, 1, 1
1698, 849, 8232, 33, 1, 0
1700, 850, 8225, 33, 1, 0
1702, 851, 8211, 36, 1, 0
1704, 852, 8204, 32, 1, 0
1706, 853, 8197, 32, 1, 1
1708, 854, 8183, 31, 1, 0
1710, 855, 8176, 34, 1, 0
1712, 856, 8169, 32, 1, 1
1714, 857, 8155, 34, 1, 0
1716, 858, 8148, 31, 1, 0
1718, 859, 8141, 33, 1, 1
1720, 860, 8127, 32, 1, 0
1722, 861, 8120, 33, 1, 0
1724, 862, 8106, 32, 1, 0
1726, 863, 8099, 34, 1, 0
1728, 864, 8092, 29, 1, 0
1730, 865, 8078, 31, 1, 0
1732, 866, 8071, 33, 1, 0
1734, 867, 8064, 32, 1, 0
1736, 868, 8050, 33, 1, 0
1738, 869, 8043, 32, 1, 0
1740, 870, 8036, 32, 1, 0
1742, 871, 8029, 33, 1, 1
1744, 872, 8015, 33, 1, 0
1746, 873, 8008, 32, 1, 0
1748, 874, 8001, 33, 1, 1
1750, 875, 7987, 32, 1, 0
1752, 876, 7980, 34, 1, 0
1754, 877, 7973, 37, 1, 1
1756, 878, 7959, 32, 1, 0
1758, 879, 7952, 32, 1, 0
1760, 880, 7945, 33, 1, 0
1762, 881, 7938, 33, 1, 1
1764, 882, 7924, 34, 1, 0
1766, 883, 7917, 32, 1, 0
1768, 884, 7910, 33, 1, 1
1770, 885, 7896, 33, 1, 0
1772, 886, 7889, 32, 1, 0
1774, 887, 7882, 33, 1, 0
1776, 888, 7875, 33, 1, 1
1778, 889, 7861, 34, 1, 0
1780, 890, 7854, 27, 1, 0
1782, 891, 7847, 32, 1, 0
1784, 892, 7840, 32, 1, 1
1786, 893, 7826, 33, 1, 0
1788, 894, 7819, 33, 1, 0
1790, 895, 7812, 32, 1, 0
1792, 896, 7805, 32, 1, 1
1794, 897, 7791, 32, 1, 0
1796, 898, 7784, 31, 1, 0
1798, 899, 7777, 32, 1, 0
1800, 900, 7770, 33, 1, 1
1802, 901, 7756, 31, 1, 0
1804, 902, 7749, 34, 1, 0
1806, 903, 7742, 30, 1, 0
1808, 904, 7735, 32, 1, 1
1810, 905, 7728, 34, 1, 1
1812, 906, 8816, 32, 1, 0
1814, 907, 8808, 34, 1, 0
1816, 908, 8800, 32, 1, 0
1818, 909, 8792, 30, 1, 1
1820, 910, 8776, 34, 1, 0
1822, 911, 8768, 32, 1, 0
1824, 912, 8760, 34, 1, 0
1826, 913, 8752, 35, 1, 0
1828, 914, 8744, 33, 1, 1
1830, 915, 8728, 35, 1, 0
1832, 916, 8720, 34, 1, 0
1834, 917, 8712, 33, 1, 0
1836, 918, 8704, 33, 1, 0
1838, 919, 8696, 33, 1, 1
1840, 920, 8680, 33, 1, 0
1842, 921, 8672, 34, 1, 0
1844, 922, 8664, 38, 1, 0
1846, 923, 8656, 34, 1, 0
1848, 924, 8648, 33, 1, 0
1850, 925, 8640, 33, 1, 1
1852, 926, 8624, 33, 1, 0
1854, 927, 8616, 32, 1, 0
1856, 928, 8608, 36, 1, 0
1858, 929, 8600, 33, 1, 0
1860, 930, 8592, 32, 1, 0
1862, 931, 8584, 33, 1, 1
1864, 932, 8568, 33, 1, 0
1866, 933, 8560, 33, 1, 0
1868, 934, 8552, 33, 1, 0
1870, 935, 8544, 52, 1, 0
1872, 936, 8536, 33, 1, 0
1874, 937, 8528, 33, 1, 0
1876, 938, 8520, 33, 1, 1
1878, 939, 8512, 34, 1, 1
1880, 940, 8496, 34, 1, 0
1882, 941, 8488, 35, 1, 0
1884, 942, 8480, 33, 1, 0
1886, 943, 8472, 33, 1, 0
1888, 944, 8464, 33, 1, 0
1890, 945, 8456, 33, 1, 0
1892, 946, 8448, 35, 1, 1
1894, 947, 8440, 34, 1, 1
1896, 948, 8424, 47, 1, 0
1898, 949, 8416, 34, 1, 0
1900, 950, 8408, 33, 1, 0
1902, 951, 8400, 34, 1, 0
1904, 952, 8392, 35, 1, 0
1906, 953, 8384, 33, 1, 0
1908, 954, 8376, 33, 1, 0
1910, 955, 8368, 31, 1, 0
1912, 956, 8360, 33, 1, 1
1914, 957, 8352, 32, 1, 1
1916, 958, 8336, 33, 1, 0
1918, 959, 8328, 33, 1, 0
1920, 960, 8320, 33, 1, 0
1922, 961, 8312, 51, 1, 0
1924, 962, 8304, 32, 1, 0
1926, 963, 8296, 34, 1, 0
1928, 964, 8288, 33, 1, 0
1930, 965, 8280, 35, 1, 0
1932, 966, 8272, 33, 1, 0
1934, 967, 8264, 35, 1, 0
1936, 968, 8256, 33, 1, 1
1938, 969, 8248, 33, 1, 1
1940, 970, 8240, 32, 1, 1
1942, 971, 8232, 32, 1, 1
1944, 972, 8216, 32, 1, 0
1946, 973, 8208, 32, 1, 0
1948, 974, 8200, 37, 1, 0
1950, 975, 8192, 32, 1, 0
1952, 976, 8184, 33, 1, 0
1954, 977, 8176, 32, 1, 0
1956, 978, 8168, 33, 1, 0
1958, 979, 8160, 32, 1, 0
1960, 980, 8152, 34, 1, 0
1962, 981, 8144, 31, 1, 0
1964, 982, 8136, 34, 1, 0
1966, 983, 8128, 31, 1, 0
1968, 984, 8120, 33, 1, 0
1970, 985, 8112, 34, 1, 0
1972, 986, 8104, 32, 1, 0
1974, 987, 8096, 35, 1, 0
1976, 988, 8088, 34, 1, 0
1978, 989, 8080, 33, 1, 0
1980, 990, 8072, 34, 1, 0
1982, 991, 8064, 34, 1, 0
1984, 992, 8056, 33, 1, 0
1986, 993, 8048, 35, 1, 0
1988, 994, 8040, 33, 1, 0
1990, 995, 8032, 33, 1, 0
1992, 996, 9027, 32, 1, 0
1994, 997, 8016, 33, 1, 0
1996, 998, 9009, 32, 1, 0
1998, 999, 9000, 32, 1, 0
2000, 1000, 8991, 33, 1, 0
2002, 1001, 8982, 33, 1, 0
2004, 1002, 8973, 32, 1, 0
2006, 1003, 8964, 32, 1, 0
2008, 1004, 8955, 32, 1, 0
2010, 1005, 8946, 34, 1, 0
2012, 1006, 8937, 33, 1, 0
2014, 1007, 8928, 30, 1, 0
2016, 1008, 8919, 32, 1, 0
2018, 1009, 8910, 33, 1, 0
2020, 1010, 8901, 33, 1, 0
2022, 1011, 8892, 33, 1, 0
2024, 1012, 8883, 32, 1, 0
2026, 1013, 8874, 33, 1, 0
2028, 1014, 8865, 32, 1, 0
2030, 1015, 8856, 31, 1, 0
2032, 1016, 8847, 33, 1, 0
2034, 1017, 8838, 30, 1, 0
2036, 1018, 8829, 34, 1, 0
2038, 1019, 8820, 27, 1, 0
2040, 1020, 8811, 31, 1, 0
2042, 1021, 8802, 33, 1, 0
2044, 1022, 8793, 32, 1, 0
2046, 1023, 8784, 34, 1, 0
2048, 1024, 8775, 33, 1, 0
2050, 1025, 8766, 32, 1, 0
2052, 1026, 8757, 33, 1, 0
2054, 1027, 8748, 31, 1, 0
2056, 1028, 8739, 33, 1, 0
2058, 1029, 8739, 34, 1, 1
2060, 1030, 8730, 32, 1, 1
2062, 1031, 8721, 33, 1, 1
2064, 1032, 8712, 38, 1, 0
2066, 1033, 8703, 32, 1, 0
2068, 1034, 8694, 33, 1, 0
2070, 1035, 8685, 32, 1, 0
2072, 1036, 8676, 32, 1, 0
2074, 1037, 8667, 32, 1, 0
2076, 1038, 8658, 32, 1, 0
2078, 1039, 8649, 33, 1, 0
2080, 1040, 8640, 33, 1, 0
2082, 1041, 8631, 32, 1, 0
2084, 1042, 8622, 34, 1, 0
2086, 1043, 8622, 33, 1, 1
2088, 1044, 8613, 35, 1, 1
2090, 1045, 8604, 29, 1, 0
2092, 1046, 8595, 31, 1, 0
2094, 1047, 8586, 34, 1, 0
2096, 1048, 8577, 32, 1, 0
2098, 1049, 8568, 33, 1, 0
2100, 1050, 8559, 32, 1, 0
2102, 1051, 8550, 32, 1, 0
2104, 1052, 8541, 28, 1, 0
2106, 1053, 8532, 31, 1, 0
2108, 1054, 8532, 32, 1, 1
2110, 1055, 8523, 33, 1, 1
2112, 1056, 8514, 33, 1, 0
2114, 1057, 8505, 34, 1, 0
2116, 1058, 8496, 39, 1, 0
2118, 1059, 8487, 32, 1, 0
2120, 1060, 8478, 35, 1, 0
2122, 1061, 8469, 32, 1, 0
2124, 1062, 8460, 33, 1, 0
2126, 1063, 8460, 32, 1, 1
2128, 1064, 8451, 34, 1, 1
2130, 1065, 8442, 33, 1, 0
2132, 1066, 8433, 33, 1, 0
2134, 1067, 8424, 32, 1, 0
2136, 1068, 8415, 34, 1, 0
2138, 1069, 8406, 32, 1, 0
2140, 1070, 8397, 33, 1, 0
2142, 1071, 8397, 38, 1, 1
2144, 1072, 8388, 32, 1, 1
2146, 1073, 8379, 33, 1, 0
2148, 1074, 8370, 32, 1, 0
2150, 1075, 8361, 32, 1, 0
2152, 1076, 8352, 34, 1, 0
2154, 1077, 8343, 37, 1, 0
2156, 1078, 8334, 33, 1, 0
2158, 1079, 8334, 31, 1, 1
2160, 1080, 8325, 33, 1, 0
2162, 1081, 8316, 34, 1, 0
2164, 1082, 8307, 31, 1, 0
2166, 1083, 8298, 33, 1, 0
2168, 1084, 8289, 39, 1, 0
2170, 1085, 8289, 32, 1, 1
2172, 1086, 8280, 33, 1, 1
2174, 1087, 8271, 32, 1, 0
2176, 1088, 8262, 33, 1, 0
2178, 1089, 8253, 34, 1, 0
2180, 1090, 8244, 32, 1, 0
2182, 1091, 8235, 29, 1, 0
2184, 1092, 8235, 31, 1, 1
2186, 1093, 8226, 33, 1, 0
2188, 1094, 8217, 34, 1, 0
2190, 1095, 9120, 32, 1, 0
2192, 1096, 9110, 33, 1, 0
2194, 1097, 9100, 33, 1, 0
2196, 1098, 9100, 33, 1, 1
2198, 1099, 9090, 32, 1, 0
2200, 1100, 9080, 32, 1, 0
2202, 1101, 9070, 32, 1, 0
2204, 1102, 9060, 34, 1, 0
2206, 1103, 9050, 40, 1, 0
2208, 1104, 9050, 34, 1, 1
2210, 1105, 9040, 32, 1, 0
2212, 1106, 9030, 34, 1, 0
2214, 1107, 9020, 34, 1, 0
2216, 1108, 9010, 33, 1, 0
2218, 1109, 9010, 34, 1, 1
2220, 1110, 9000, 33, 1, 0
2222, 1111, 8990, 33, 1, 0
2224, 1112, 8980, 33, 1, 0
2226, 1113, 8970, 32, 1, 0
2228, 1114, 8970, 34, 1, 1
2230, 1115, 8960, 35, 1, 0
2232, 1116, 8950, 39, 1, 0
2234, 1117, 8940, 31, 1, 0
2236, 1118, 8930, 34, 1, 0
2238, 1119, 8930, 33, 1, 1
2240, 1120, 8920, 33, 1, 0
2242, 1121, 8910, 34, 1, 0
2244, 1122, 8900, 32, 1, 0
2246, 1123, 8890, 31, 1, 0
2248, 1124, 8890, 33, 1, 1
2250, 1125, 8880, 32, 1, 0
2252, 1126, 8870, 32, 1, 0
2254, 1127, 8860, 34, 1, 0
2256, 1128, 8850, 32, 1, 0
2258, 1129, 8850, 43, 1, 1
2260, 1130, 8840, 31, 1, 0
2262, 1131, 8830, 34, 1, 0
2264, 1132, 8820, 34, 1, 0
2266, 1133, 8820, 33, 1, 1
2268, 1134, 8810, 34, 1, 0
2270, 1135, 8800, 35, 1, 0
2272, 1136, 8790, 33, 1, 0
2274, 1137, 8780, 32, 1, 0
2276, 1138, 8780, 32, 1, 1
2278, 1139, 8770, 33, 1, 0
2280, 1140, 8760, 34, 1, 0
2282, 1141, 8750, 32, 1, 0
2284, 1142, 8750, 29, 1, 1
2286, 1143, 8740, 34, 1, 0
2288, 1144, 8730, 32, 1, 0
2290, 1145, 8720, 33, 1, 0
2292, 1146, 8720, 32, 1, 1
2294, 1147, 8710, 32, 1, 0
2296, 1148, 8700, 32, 1, 0
2298, 1149, 8690, 31, 1, 0
2300, 1150, 8680, 32, 1, 0
2302, 1151, 8680, 32, 1, 0
2304, 1152, 8670, 32, 1, 0
2306, 1153, 8660, 33, 1, 0
2308, 1154, 8650, 34, 1, 0
2310, 1155, 8650, 37, 1, 0
2312, 1156, 8640, 31, 1, 0
2314, 1157, 8630, 33, 1, 0
2316, 1158, 8620, 33, 1, 0
2318, 1159, 8620, 33, 1, 0
2320, 1160, 8610, 32, 1, 0
2322, 1161, 8600, 34, 1, 0
2324, 1162, 8600, 34, 1, 1
2326, 1163, 8590, 34, 1, 0
2328, 1164, 8580, 33, 1, 0
2330, 1165, 8570, 33, 1, 0
2332, 1166, 8570, 34, 1, 1
2334, 1167, 8560, 35, 1, 0
2336, 1168, 8550, 30, 1, 0
2338, 1169, 8540, 34, 1, 0
2340, 1170, 8540, 33, 1, 1
2342, 1171, 8530, 34, 1, 0
2344, 1172, 8520, 35, 1, 0
2346, 1173, 8510, 33, 1, 0
2348, 1174, 8510, 34, 1, 0
2350, 1175, 8500, 31, 1, 0
2352, 1176, 8490, 33, 1, 0
2354, 1177, 8490, 32, 1, 1
2356, 1178, 8480, 32, 1, 0
2358, 1179, 8470, 32, 1, 0
2360, 1180, 8460, 34, 1, 0
2362, 1181, 8460, 37, 1, 0
2364, 1182, 8450, 30, 1, 0
2366, 1183, 8440, 33, 1, 0
2368, 1184, 8440, 33, 1, 1
2370, 1185, 8430, 33, 1, 0
2372, 1186, 9262, 35, 1, 0
2374, 1187, 9251, 35, 1, 0
2376, 1188, 9251, 30, 1, 0
2378, 1189, 9240, 32, 1, 0
2380, 1190, 9229, 33, 1, 0
2382, 1191, 9229, 33, 1, 1
2384, 1192, 9218, 32, 1, 0
2386, 1193, 9207, 35, 1, 0
2388, 1194, 9196, 32, 1, 0
2390, 1195, 9196, 33, 1, 0
2392, 1196, 9185, 31, 1, 0
2394, 1197, 9174, 34, 1, 0
2396, 1198, 9174, 32, 1, 0
2398, 1199, 9163, 34, 1, 0
2400, 1200, 9152, 33, 1, 0
2402, 1201, 9152, 32, 1, 1
2404, 1202, 9141, 33, 1, 0
2406, 1203, 9130, 31, 1, 0
2408, 1204, 9130, 33, 1, 1
2410, 1205, 9119, 33, 1, 0
2412, 1206, 9108, 34, 1, 0
2414, 1207, 9097, 31, 1, 0
2416, 1208, 9097, 33, 1, 0
2418, 1209, 9086, 32, 1, 0
2420, 1210, 9075, 34, 1, 0
2422, 1211, 9075, 31, 1, 0
2424, 1212, 9064, 35, 1, 0
2426, 1213, 9053, 33, 1, 0
2428, 1214, 9053, 32, 1, 0
2430, 1215, 9042, 32, 1, 0
2432, 1216, 9031, 32, 1, 0
2434, 1217, 9031, 33, 1, 0
2436, 1218, 9020, 32, 1, 0
2438, 1219, 9009, 32, 1, 0
2440, 1220, 9009, 33, 1, 0
2442, 1221, 8998, 32, 1, 0
2444, 1222, 8987, 31, 1, 0
2446, 1223, 8987, 33, 1, 1
2448, 1224, 8976, 32, 1, 0
2450, 1225, 8965, 34, 1, 0
2452, 1226, 8965, 33, 1, 1
2454, 1227, 8954, 31, 1, 0
2456, 1228, 8943, 34, 1, 0
2458, 1229, 8943, 31, 1, 0
2460, 1230, 8932, 32, 1, 0
2462, 1231, 8921, 33, 1, 0
2464, 1232, 8921, 32, 1, 0
2466, 1233, 8910, 33, 1, 0
2468, 1234, 8899, 33, 1, 0
2470, 1235, 8899, 31, 1, 0
2472, 1236, 8888, 34, 1, 0
2474, 1237, 8877, 32, 1, 0
2476, 1238, 8877, 33, 1, 0
2478, 1239, 8866, 38, 1, 0
2480, 1240, 8855, 32, 1, 0
2482, 1241, 8855, 34, 1, 0
2484, 1242, 8844, 31, 1, 0
2486, 1243, 8844, 33, 1, 1
2488, 1244, 8833, 32, 1, 0
2490, 1245, 8822, 36, 1, 0
2492, 1246, 8822, 33, 1, 1
2494, 1247, 8811, 33, 1, 0
2496, 1248, 8800, 32, 1, 0
2498, 1249, 8800, 33, 1, 0
2500, 1250, 8789, 31, 1, 0
2502, 1251, 8778, 35, 1, 0
2504, 1252, 8778, 28, 1, 0
2506, 1253, 8767, 32, 1, 0
2508, 1254, 8756, 34, 1, 0
2510, 1255, 8756, 32, 1, 0
2512, 1256, 8745, 33, 1, 0
2514, 1257, 8745, 32, 1, 1
2516, 1258, 8734, 32, 1, 0
2518, 1259, 8723, 33, 1, 0
2520, 1260, 8723, 33, 1, 0
2522, 1261, 8712, 32, 1, 0
2524, 1262, 8701, 33, 1, 0
2526, 1263, 8701, 32, 1, 0
2528, 1264, 8690, 33, 1, 0
2530, 1265, 8690, 29, 1, 1
2532, 1266, 8679, 32, 1, 0
2534, 1267, 8668, 34, 1, 0
2536, 1268, 8668, 31, 1, 0
2538, 1269, 8657, 33, 1, 0
2540, 1270, 8646, 32, 1, 0
2542, 1271, 8646, 36, 1, 0
2544, 1272, 8635, 30, 1, 0
2546, 1273, 8635, 33, 1, 1
2548, 1274, 8624, 32, 1, 0
2550, 1275, 8613, 33, 1, 0
2552, 1276, 8613, 32, 1, 0
2554, 1277, 8602, 35, 1, 0
2556, 1278, 8602, 39, 1, 1
2558, 1279, 8591, 31, 1, 0
2560, 1280, 8580, 35, 1, 0
2562, 1281, 8580, 32, 1, 0
2564, 1282, 8569, 33, 1, 0
2566, 1283, 8569, 32, 1, 1
2568, 1284, 8558, 32, 1, 0
2570, 1285, 8547, 33, 1, 0
2572, 1286, 9324, 31, 1, 0
2574, 1287, 9312, 33, 1, 0
2576, 1288, 9300, 34, 1, 0
2578, 1289, 9300, 32, 1, 0
2580, 1290, 9288, 34, 1, 0
2582, 1291, 9288, 33, 1, 1
2584, 1292, 9276, 33, 1, 0
2586, 1293, 9264, 34, 1, 0
2588, 1294, 9264, 33, 1, 0
2590, 1295, 9252, 33, 1, 0
2592, 1296, 9252, 34, 1, 0
2594, 1297, 9240, 36, 1, 0
2596, 1298, 9228, 32, 1, 0
2598, 1299, 9228, 33, 1, 0
2600, 1300, 9216, 33, 1, 0
2602, 1301, 9216, 33, 1, 0
2604, 1302, 9204, 32, 1, 0
2606, 1303, 9204, 34, 1, 1
2608, 1304, 9192, 32, 1, 0
2610, 1305, 9180, 33, 1, 0
2612, 1306, 9180, 32, 1, 0
2614, 1307, 9168, 33, 1, 0
2616, 1308, 9168, 33, 1, 1
2618, 1309, 9156, 32, 1, 0
2620, 1310, 9144, 51, 1, 0
2622, 1311, 9144, 33, 1, 0
2624, 1312, 9132, 33, 1, 0
2626, 1313, 9132, 34, 1, 0
2628, 1314, 9120, 33, 1, 0
2630, 1315, 9120, 32, 1, 1
2632, 1316, 9108, 35, 1, 0
2634, 1317, 9096, 32, 1, 0
2636, 1318, 9096, 32, 1, 0
2638, 1319, 9084, 32, 1, 0
2640, 1320, 9084, 33, 1, 0
2642, 1321, 9072, 34, 1, 0
2644, 1322, 9072, 35, 1, 1
2646, 1323, 9060, 36, 1, 0
2648, 1324, 9048, 33, 1, 0
2650, 1325, 9048, 32, 1, 0
2652, 1326, 9036, 33, 1, 0
2654, 1327, 9036, 34, 1, 0
2656, 1328, 9024, 33, 1, 0
2658, 1329, 9024, 33, 1, 1
2660, 1330, 9012, 33, 1, 0
2662, 1331, 9000, 33, 1, 0
2664, 1332, 9000, 32, 1, 0
2666, 1333, 8988, 32, 1, 0
2668, 1334, 8988, 32, 1, 0
2670, 1335, 8976, 34, 1, 0
2672, 1336, 8976, 32, 1, 1
2674, 1337, 8964, 34, 1, 0
2676, 1338, 8952, 33, 1, 0
2678, 1339, 8952, 34, 1, 0
2680, 1340, 8940, 35, 1, 0
2682, 1341, 8940, 33, 1, 0
2684, 1342, 8928, 34, 1, 0
2686, 1343, 8928, 32, 1, 0
2688, 1344, 8916, 33, 1, 0
2690, 1345, 8916, 33, 1, 1
2692, 1346, 8904, 33, 1, 0
2694, 1347, 8904, 32, 1, 1
2696, 1348, 8892, 33, 1, 0
2698, 1349, 8880, 45, 1, 0
2700, 1350, 8880, 33, 1, 0
2702, 1351, 8868, 33, 1, 0
2704, 1352, 8868, 33, 1, 0
2706, 1353, 8856, 33, 1, 0
2708, 1354, 8856, 32, 1, 0
2710, 1355, 8844, 34, 1, 0
2712, 1356, 8844, 32, 1, 1
2714, 1357, 8832, 33, 1, 0
2716, 1358, 8832, 32, 1, 1
2718, 1359, 8820, 32, 1, 0
2720, 1360, 8808, 33, 1, 0
2722, 1361, 8808, 32, 1, 0
2724, 1362, 8796, 31, 1, 0
2726, 1363, 8796, 32, 1, 0
2728, 1364, 8784, 33, 1, 0
2730, 1365, 8784, 32, 1, 0
2732, 1366, 8772, 34, 1, 0
2734, 1367, 8772, 33, 1, 1
2736, 1368, 8760, 35, 1, 0
2738, 1369, 8760, 34, 1, 1
2740, 1370, 8748, 34, 1, 0
2742, 1371, 8748, 33, 1, 1
2744, 1372, 8736, 33, 1, 0
2746, 1373, 8724, 33, 1, 0
2748, 1374, 8724, 33, 1, 0
2750, 1375, 8712, 52, 1, 0
2752, 1376, 8712, 34, 1, 0
2754, 1377, 9425, 32, 1, 0
2756, 1378, 9425, 32, 1, 0
2758, 1379, 8688, 33, 1, 0
2760, 1380, 9412, 33, 1, 0
2762, 1381, 9399, 38, 1, 0
2764, 1382, 9399, 32, 1, 0
2766, 1383, 9386, 32, 1, 0
2768, 1384, 9386, 32, 1, 0
2770, 1385, 9373, 33, 1, 0
2772, 1386, 9373, 32, 1, 1
2774, 1387, 9360, 32, 1, 0
2776, 1388, 9360, 33, 1, 1
2778, 1389, 9347, 32, 1, 0
2780, 1390, 9347, 31, 1, 1
2782, 1391, 9334, 34, 1, 0
2784, 1392, 9334, 32, 1, 1
2786, 1393, 9321, 33, 1, 0
2788, 1394, 9308, 31, 1, 0
2790, 1395, 9308, 31, 1, 0
2792, 1396, 9295, 32, 1, 0
2794, 1397, 9295, 32, 1, 0
2796, 1398, 9282, 33, 1, 0
2798, 1399, 9282, 32, 1, 0
2800, 1400, 9269, 32, 1, 0
2802, 1401, 9269, 33, 1, 0
2804, 1402, 9256, 31, 1, 0
2806, 1403, 9256, 33, 1, 0
2808, 1404, 9243, 34, 1, 0
2810, 1405, 9243, 33, 1, 0
2812, 1406, 9230, 33, 1, 0
2814, 1407, 9230, 28, 1, 0
2816, 1408, 9217, 31, 1, 0
2818, 1409, 9217, 34, 1, 0
2820, 1410, 9204, 31, 1, 0
2822, 1411, 9204, 33, 1, 0
2824, 1412, 9191, 33, 1, 0
2826, 1413, 9191, 32, 1, 0
2828, 1414, 9178, 33, 1, 0
2830, 1415, 9178, 32, 1, 0
2832, 1416, 9165, 31, 1, 0
2834, 1417, 9165, 33, 1, 0
2836, 1418, 9152, 32, 1, 0
2838, 1419, 9152, 34, 1, 0
2840, 1420, 9139, 37, 1, 0
2842, 1421, 9139, 32, 1, 0
2844, 1422, 9126, 33, 1, 0
2846, 1423, 9126, 32, 1, 0
2848, 1424, 9113, 33, 1, 0
2850, 1425, 9113, 32, 1, 0
2852, 1426, 9100, 32, 1, 0
2854, 1427, 9100, 33, 1, 0
2856, 1428, 9087, 32, 1, 0
2858, 1429, 9087, 32, 1, 0
2860, 1430, 9074, 32, 1, 0
2862, 1431, 9074, 32, 1, 0
2864, 1432, 9061, 34, 1, 0
2866, 1433, 9061, 36, 1, 0
2868, 1434, 9061, 32, 1, 1
2870, 1435, 9048, 32, 1, 0
2872, 1436, 9048, 32, 1, 1
2874, 1437, 9035, 33, 1, 0
2876, 1438, 9035, 32, 1, 1
2878, 1439, 9022, 32, 1, 0
2880, 1440, 9022, 33, 1, 1
2882, 1441, 9009, 32, 1, 0
